idx,title,rank_99,rank_85,rank_50,rank_by_inbound_links,pr_50,pr_85,pr_99,N_inbound_links,N_outbound_links,link
908,Zufällige Menge,474,503,499,641,0.0006368758991151038,0.0004520140665524052,0.00030491025623179666,5,6,/wiki/Zuf%C3%A4llige_Menge
103,Ljapunow-Bedingung,492,504,452,370,0.0006641171983481723,0.0004507527075740407,0.0002719566048038551,10,11,/wiki/Ljapunow-Bedingung
266,Jarl Waldemar Lindeberg,492,504,452,370,0.0006641171983481723,0.0004507527075740407,0.0002719566048038551,10,9,/wiki/Jarl_Waldemar_Lindeberg
1074,Multiples Testen,595,506,415,344,0.0006910136343661274,0.0004500336575774735,0.00017109457399594162,11,10,/wiki/Multiples_Testen
179,Stereologie,464,507,526,969,0.0006155504509003393,0.000449391248766797,0.00032267131757148345,2,2,/wiki/Stereologie
605,Càdlàg-Funktion,552,508,386,301,0.0007128898898305561,0.0004476588120066417,0.00020937048758532025,13,5,/wiki/C%C3%A0dl%C3%A0g-Funktion
502,Statistisches Entscheidungsproblem,620,509,370,202,0.000727480505493224,0.0004456482765070523,0.00014993370050505217,22,15,/wiki/Statistisches_Entscheidungsproblem
1250,Chow-Test,645,510,460,567,0.0006607128786620545,0.0004456049158593295,0.00013894571446772572,6,7,/wiki/Chow-Test
611,Erwartungswertfunktion,511,511,466,323,0.0006576148219749116,0.0004446296823935646,0.0002473745552037487,12,10,/wiki/Erwartungswertfunktion
43,Erweiterte Zufallsvariable,450,512,602,408,0.0005778398976733343,0.0004427817850789242,0.0003403284092000066,9,13,/wiki/Erweiterte_Zufallsvariable
759,Liste multivariater und matrixvariater Wahrscheinlichkeitsverteilungen,422,513,701,567,0.0005401907687673649,0.0004413818555952682,0.0004006489879125572,6,63,/wiki/Liste_multivariater_und_matrixvariater_Wahrscheinlichkeitsverteilungen
370,Limes superior und Limes inferior von Mengenfolgen,379,514,598,724,0.0005793458433962786,0.0004404551774946671,0.0005029887156676428,4,7,/wiki/Limes_superior_und_Limes_inferior_von_Mengenfolgen
226,David Cox (Statistiker),497,515,481,833,0.0006494672103003415,0.0004387041870028472,0.0002678240892382465,3,2,/wiki/David_Cox_(Statistiker)
1083,Prüfgröße,476,516,610,499,0.0005744332070280328,0.00043783908325690276,0.0003020882700250244,7,19,/wiki/Pr%C3%BCfgr%C3%B6%C3%9Fe
1102,Chapman-Kolmogorow-Gleichung,603,517,405,323,0.0006961551868733358,0.00043772392844057285,0.0001654640912840018,12,8,/wiki/Chapman-Kolmogorow-Gleichung
96,Kumulierte Häufigkeit,441,518,617,724,0.0005730736316454187,0.00043648602550968153,0.0003616542661441323,4,4,/wiki/Kumulierte_H%C3%A4ufigkeit
835,Saisonbereinigung,746,519,383,567,0.0007133494185984969,0.0004359393226442242,9.311565960852853e-05,6,8,/wiki/Saisonbereinigung
1238,Shapiro-Wilk-Test,500,520,523,256,0.0006175103682102184,0.00043322411527912756,0.00026067492485203205,16,29,/wiki/Shapiro-Wilk-Test
1085,Randomisierter Test,633,521,395,281,0.0007032178860034267,0.0004290476511323316,0.00014395045744693122,14,12,/wiki/Randomisierter_Test
142,Quantiltabelle,446,522,705,567,0.0005391770239561844,0.0004274145463649179,0.0003420679454790931,6,14,/wiki/Quantiltabelle
828,Partielle Autokorrelationsfunktion,719,523,404,344,0.0006970036093883933,0.00042696789855797433,0.00010357199982367042,11,8,/wiki/Partielle_Autokorrelationsfunktion
637,Mastergleichung,688,524,376,408,0.0007195617594202345,0.0004263731835707116,0.00011970082418316861,9,6,/wiki/Mastergleichung
446,Zylindrische σ-Algebra,463,525,504,499,0.0006318414195319629,0.00042577714819810175,0.00032545438155722655,7,8,/wiki/Zylindrische_%CF%83-Algebra
852,X-12-ARIMA,789,526,408,499,0.0006950535967259028,0.0004237587584952792,7.66217307384871e-05,7,3,/wiki/X-12-ARIMA
256,Claudia Klüppelberg,478,527,493,344,0.0006393271429508959,0.00042023279274871973,0.00029984505945672966,11,5,/wiki/Claudia_Kl%C3%BCppelberg
712,Tschebyscheffsche Ungleichung,473,528,588,499,0.0005851567361768937,0.0004199991169255795,0.00030732449013633857,7,26,/wiki/Tschebyscheffsche_Ungleichung
798,Berliner Verfahren,810,529,406,724,0.0006951216757902579,0.00041894999058451866,6.926184381055137e-05,4,5,/wiki/Berliner_Verfahren
1258,Gauß-Test,586,530,454,301,0.0006633125407507815,0.0004181650703490166,0.00017411467170417837,13,14,/wiki/Gau%C3%9F-Test
1128,Übergangsgraph,631,531,482,370,0.0006488251599358664,0.00041743346684932486,0.0001440625199129033,10,9,/wiki/%C3%9Cbergangsgraph
702,Kolmogorow-Ungleichung,477,532,606,567,0.0005768707446206745,0.0004147738740673254,0.00030135282125549575,6,9,/wiki/Kolmogorow-Ungleichung
62,Gedächtnislosigkeit,472,533,605,370,0.0005770745579013165,0.00041441437567590693,0.0003105828693468817,10,6,/wiki/Ged%C3%A4chtnislosigkeit
484,Normalverteilungsmodell,531,534,528,267,0.0006145984148444463,0.00041392407282963835,0.00022541987200717735,15,33,/wiki/Normalverteilungsmodell
1040,Vorhersagemodell,684,535,449,408,0.0006651405095247361,0.00041240124986710353,0.00012094918280887855,9,7,/wiki/Vorhersagemodell
808,Exponentielle Glättung,758,536,469,724,0.0006568815512383003,0.0004119307167084949,8.753633909125984e-05,4,8,/wiki/Exponentielle_Gl%C3%A4ttung
618,Gebrochene Brownsche Bewegung,508,537,622,567,0.0005719650389633938,0.0004110329226974475,0.0002510057516371635,6,8,/wiki/Gebrochene_Brownsche_Bewegung
812,Identifizierbarkeit,623,538,471,449,0.0006566348257407704,0.0004092982419923689,0.00014871396102931542,8,18,/wiki/Identifizierbarkeit
565,Martingalkonvergenzsatz,536,539,498,301,0.0006375873557789902,0.00040892338301216994,0.00022293465993718565,13,17,/wiki/Martingalkonvergenzsatz
1139,Semimartingal,607,540,380,301,0.0007180442659619693,0.000408454600956514,0.0001607652676464087,13,20,/wiki/Semimartingal
822,Lineare Vorhersage,643,541,399,567,0.0006990418194373009,0.0004083868243604345,0.0001397061691217742,6,8,/wiki/Lineare_Vorhersage
778,Standardnormalverteilungstabelle,514,542,565,499,0.000593514415995481,0.0004077678942937613,0.00024392737212857523,7,9,/wiki/Standardnormalverteilungstabelle
265,John Trevor Lewis,896,543,410,833,0.0006930499290864065,0.0004075598360483303,4.287568774043818e-05,3,3,/wiki/John_Trevor_Lewis
230,Wolfgang Döblin,534,544,547,567,0.0006027249397183789,0.00040637565148755493,0.00022341115746120328,6,6,/wiki/Wolfgang_D%C3%B6blin
532,Satz von Cramér (Normalverteilung),454,545,724,641,0.0005314675581247179,0.00040541311104560205,0.0003358212592357458,5,9,/wiki/Satz_von_Cram%C3%A9r_(Normalverteilung)
47,Faltungshalbgruppe,435,546,718,344,0.0005334268975860567,0.00040503804876559267,0.0003748216127104216,11,23,/wiki/Faltungshalbgruppe
813,Impuls-Antwort-Funktion,834,547,381,499,0.000716987820636926,0.00040502338446583657,6.022777506258943e-05,7,2,/wiki/Impuls-Antwort-Funktion
268,Prasanta Chandra Mahalanobis,887,548,440,969,0.0006733251038043124,0.0004039950622825112,4.488834025361503e-05,2,3,/wiki/Prasanta_Chandra_Mahalanobis
215,Raj Chandra Bose,887,548,440,969,0.0006733251038043124,0.0004039950622825112,4.488834025361503e-05,2,2,/wiki/Raj_Chandra_Bose
19,Blackwell-Girshick-Gleichung,482,550,669,449,0.0005534493298032152,0.00040345765388331064,0.00029657117173943753,8,11,/wiki/Blackwell-Girshick-Gleichung
54,Freie Faltung,470,551,582,724,0.0005866186920892766,0.0004028297852985302,0.00031342487809698003,4,4,/wiki/Freie_Faltung
398,Satz von Jegorow,498,552,491,408,0.0006413668424351901,0.0004010584056689194,0.0002676574839107554,9,8,/wiki/Satz_von_Jegorow
317,Atom (Maßtheorie),495,553,594,567,0.0005816630919591558,0.00039987336894117896,0.00026916852595516226,6,9,/wiki/Atom_(Ma%C3%9Ftheorie)
1219,Anderson-Darling-Test,502,554,625,323,0.000570841505791249,0.00039929027866277445,0.0002577731628644715,12,28,/wiki/Anderson-Darling-Test
568,Neyman-Pearson-Lemma,654,555,447,301,0.0006670372969382822,0.00039818160235854884,0.0001358908244275244,13,12,/wiki/Neyman-Pearson-Lemma
1078,Operationscharakteristik,613,556,511,408,0.0006259973688622221,0.0003980383208548588,0.00015578006976582352,9,13,/wiki/Operationscharakteristik
1272,Zweistichproben-t-Test,590,557,510,408,0.0006261919276208861,0.0003976213280354058,0.00017200803425748348,9,25,/wiki/Zweistichproben-t-Test
247,Robin Lyth Hudson,904,558,442,833,0.0006729420974881552,0.0003928120597959318,4.131488382544045e-05,3,3,/wiki/Robin_Lyth_Hudson
197,Überlebensfunktion,539,559,450,408,0.0006649462174286523,0.00039266409409252677,0.0002206537671063624,9,7,/wiki/%C3%9Cberlebensfunktion
695,Chernoff-Ungleichung,629,560,428,567,0.0006794733318841532,0.00039211906260826115,0.000144248250219702,6,9,/wiki/Chernoff-Ungleichung
172,Σ-Stetigkeit,415,561,801,724,0.0005209362494625426,0.0003888737618364835,0.0004183575155392497,4,12,/wiki/%CE%A3-Stetigkeit
214,Carlo Emilio Bonferroni,704,562,477,833,0.00065118043234012,0.000388740902153485,0.00011104046996834929,3,2,/wiki/Carlo_Emilio_Bonferroni
196,Übergangskern,574,563,495,449,0.0006387620586842211,0.0003854368435261528,0.00018225067053741965,8,27,/wiki/%C3%9Cbergangskern
424,Signierter Maßraum,425,564,861,724,0.0005028764048580413,0.0003851086431431416,0.0003975072900360344,4,24,/wiki/Signierter_Ma%C3%9Fraum
609,Ergodischer stochastischer Prozess,556,565,569,370,0.0005919626223523113,0.00038501922840987116,0.00020672771941697188,10,16,/wiki/Ergodischer_stochastischer_Prozess
492,Reguläres statistisches Modell,583,566,552,301,0.000600945975040096,0.00038496986877797754,0.00017682201705343506,13,12,/wiki/Regul%C3%A4res_statistisches_Modell
1,Formelsammlung Stochastik,462,567,869,969,0.0004991092495054546,0.0003845975895111525,0.0003269198636834848,2,32,/wiki/Formelsammlung_Stochastik
1269,Wald-Test,587,568,558,449,0.0005950437602156215,0.0003824666943168965,0.00017403972190863256,8,16,/wiki/Wald-Test
818,Jarque-Bera-Test,523,569,627,323,0.0005692610100908899,0.0003818012065198286,0.0002320256630047926,12,13,/wiki/Jarque-Bera-Test
499,Spektraltest,627,570,464,641,0.0006579936428171415,0.00037976590760530884,0.00014654120362443394,5,4,/wiki/Spektraltest
636,Markow-Spamfilter,637,571,487,567,0.0006464455976487924,0.00037926578146475087,0.0001431997177340812,6,2,/wiki/Markow-Spamfilter
178,Standardzufallszahl,467,572,834,370,0.0005101070599716584,0.00037433278023713386,0.0003175116878730123,10,12,/wiki/Standardzufallszahl
203,Louis Bachelier,616,573,519,567,0.0006199921868245198,0.00037333358291541575,0.0001529110061378511,6,5,/wiki/Louis_Bachelier
962,S-finites Maß,459,574,709,567,0.0005367516365900674,0.0003733048032283399,0.00032832654955498424,6,11,/wiki/S-finites_Ma%C3%9F
1081,Permutationstest,662,575,492,281,0.0006394551028081584,0.0003731699251381694,0.00013043603213368072,14,8,/wiki/Permutationstest
1076,Nichtrandomisierter Test,696,576,459,323,0.0006619224068367531,0.00037298235267089726,0.00011390030511550884,12,9,/wiki/Nichtrandomisierter_Test
580,Skorochod-Darstellung,506,577,689,724,0.0005441434114709569,0.000372662824872005,0.0002536014180912544,4,7,/wiki/Skorochod-Darstellung
127,Poisson-Approximation,466,578,789,499,0.0005235194518136102,0.00037166335789755333,0.00031866913081823596,7,11,/wiki/Poisson-Approximation
511,Testen allgemeiner linearer Hypothesen,567,579,604,499,0.0005774551458396415,0.0003711590006226177,0.00019170856787215993,7,12,/wiki/Testen_allgemeiner_linearer_Hypothesen
454,Asymptotische Erwartungstreue,548,580,620,408,0.0005724818317762272,0.00037091382298945236,0.00021253529297120735,9,8,/wiki/Asymptotische_Erwartungstreue
671,Liste stochastischer Prozesse,533,581,726,724,0.0005309266717464697,0.00036770183964460385,0.00022474143612196174,4,14,/wiki/Liste_stochastischer_Prozesse
289,Oded Schramm,703,582,489,724,0.0006422713602432766,0.00036673016087540545,0.0001114990559787446,4,3,/wiki/Oded_Schramm
32,Endlichdimensionale Verteilung,687,583,468,408,0.0006573878947175528,0.00036651813838205194,0.00012030351785607812,9,4,/wiki/Endlichdimensionale_Verteilung
1068,Irrtumswahrscheinlichkeit,690,584,524,641,0.0006170762011994575,0.000365400174176099,0.00011857850828318819,5,3,/wiki/Irrtumswahrscheinlichkeit
22,Chance (Stochastik),545,585,655,833,0.0005593323236751198,0.0003635878867162858,0.00021456080092591173,3,6,/wiki/Chance_(Stochastik)
1054,Effektstärke,641,586,615,567,0.0005736198009462911,0.0003624429522920452,0.00014077988556397762,6,11,/wiki/Effektst%C3%A4rke
946,Jordan-Maß,429,587,805,833,0.0005200250967990088,0.00036036721591431513,0.0003934010720282574,3,8,/wiki/Jordan-Ma%C3%9F
635,Lokalisierung (Stochastik),528,588,668,724,0.0005535443645000453,0.0003597629584849166,0.00022723482980498984,4,9,/wiki/Lokalisierung_(Stochastik)
341,Endlicher Maßraum,513,589,629,499,0.0005678353184845483,0.00035728664474326806,0.0002447440279220009,7,20,/wiki/Endlicher_Ma%C3%9Fraum
290,Walter Schweitzer,951,590,400,969,0.0006982630706118788,0.0003563913592914401,3.080270383053688e-05,2,2,/wiki/Walter_Schweitzer
814,Informationskriterium,809,591,423,408,0.0006856355073707236,0.00035479257248010633,6.957176519972563e-05,9,17,/wiki/Informationskriterium
846,Value at Risk,626,592,538,567,0.0006087914871363072,0.00035320207408669836,0.00014690600294126803,6,19,/wiki/Value_at_Risk
630,Kardar-Parisi-Zhang-Gleichung,730,593,463,567,0.0006594029345523325,0.00035170916282258876,9.914668917605218e-05,6,4,/wiki/Kardar-Parisi-Zhang-Gleichung
475,Lokationsklasse,656,594,527,370,0.0006146654351739021,0.00035161039956247114,0.0001352357364046093,10,12,/wiki/Lokationsklasse
839,Tendenz,786,595,475,567,0.0006531288309884167,0.0003514985867567204,7.850429691577036e-05,6,4,/wiki/Tendenz
136,Projektive Familie von Wahrscheinlichkeitsmaßen,496,596,745,724,0.0005253014018969157,0.0003511389831444363,0.0002681447427802814,4,7,/wiki/Projektive_Familie_von_Wahrscheinlichkeitsma%C3%9Fen
1140,Submartingal,618,597,513,408,0.000623194732974047,0.0003503280753096889,0.00015171169193744198,9,31,/wiki/Submartingal
82,Klassischer Wiener-Raum,600,598,593,449,0.0005825750875724442,0.0003499793671006145,0.00016675771804052205,8,13,/wiki/Klassischer_Wiener-Raum
1228,Kruskal-Wallis-Test,699,599,494,281,0.0006392757109107539,0.0003480315676523176,0.00011323958271776901,14,13,/wiki/Kruskal-Wallis-Test
569,Null-Eins-Gesetz,569,600,586,567,0.000585404163413198,0.0003471580789821401,0.00018986615047211845,6,9,/wiki/Null-Eins-Gesetz
473,Konfidenzintervall für die Erfolgswahrscheinlichkeit der Binomialverteilung,580,601,614,449,0.0005739743663922383,0.00034574733812918674,0.00017738818249810585,8,8,/wiki/Konfidenzintervall_f%C3%BCr_die_Erfolgswahrscheinlichkeit_der_Binomialverteilung
1039,Vollständigkeit (Statistik),581,602,564,370,0.0005937559657035644,0.00034558337873571407,0.00017711760464539744,10,18,/wiki/Vollst%C3%A4ndigkeit_(Statistik)
254,David George Kendall,833,603,394,567,0.0007041484009698175,0.00034515604567046817,6.0311777361004654e-05,6,7,/wiki/David_George_Kendall
857,Bootstrapping-Verfahren,636,604,576,449,0.0005906683522278361,0.0003442100272079698,0.00014354613313187356,8,17,/wiki/Bootstrapping-Verfahren
155,Satz von Bochner-Minlos,540,605,607,724,0.0005767607354290236,0.0003422512114181055,0.00022043226801831783,4,2,/wiki/Satz_von_Bochner-Minlos
911,Ergodenhypothese,575,606,626,567,0.0005693607120810983,0.00034199021872366567,0.00018168498807430715,6,10,/wiki/Ergodenhypothese
123,Odds-Strategie,621,607,530,567,0.0006122368652932995,0.00034117904778046583,0.0001492512878812006,6,7,/wiki/Odds-Strategie
278,K. R. Parthasarathy,937,608,506,833,0.000630045390078552,0.0003402926786422952,3.440324645041155e-05,3,6,/wiki/K._R._Parthasarathy
537,Doob-Zerlegung,576,609,632,408,0.0005675121961524555,0.000337577777005749,0.00017969789619902044,9,10,/wiki/Doob-Zerlegung
302,Jacob Wolfowitz,702,610,546,833,0.0006029738439987095,0.0003373881934448125,0.0001115388627176234,3,3,/wiki/Jacob_Wolfowitz
787,Zusammengesetzte Poisson-Verteilung,481,611,905,449,0.0004921558601854001,0.000336560269596592,0.0002972431788375411,8,72,/wiki/Zusammengesetzte_Poisson-Verteilung
107,Markov Random Field,800,612,490,499,0.000641510591821135,0.0003357890823008131,7.301236996102237e-05,7,4,/wiki/Markov_Random_Field
937,Atomloses Maß,544,613,639,567,0.0005652152134049085,0.0003343264237491417,0.00021638446808355032,6,9,/wiki/Atomloses_Ma%C3%9F
1141,Supermartingal,604,614,553,408,0.0005991453931852243,0.0003336206709749451,0.00016463273205929413,9,31,/wiki/Supermartingal
52,Feynman-Kac-Formel,557,615,730,724,0.000529982065502255,0.0003332378680164801,0.00020665632729672723,4,5,/wiki/Feynman-Kac-Formel
558,Lévy-Khinchin-Formel,524,616,806,641,0.0005199128670362316,0.0003327705011384157,0.00023162913049598822,5,9,/wiki/L%C3%A9vy-Khinchin-Formel
186,Stratonowitsch-Integral,640,617,566,499,0.0005932645260287696,0.00033153925366203284,0.00014222351049054537,7,9,/wiki/Stratonowitsch-Integral
494,Satz von Gauß-Markow,672,618,589,408,0.0005847653830182635,0.0003301421453197909,0.00012286996363097108,9,22,/wiki/Satz_von_Gau%C3%9F-Markow
1079,P-Hacking,681,619,660,641,0.0005568124417285097,0.00033008762980385264,0.0001217467105558265,5,7,/wiki/P-Hacking
1262,Levene-Test,736,620,518,344,0.0006200662389090521,0.00032839842518375066,9.793417101662258e-05,11,5,/wiki/Levene-Test
1107,Feller-Prozess,588,621,601,567,0.0005785843975137934,0.00032819981086249395,0.00017403959106617093,6,9,/wiki/Feller-Prozess
121,Normal-Approximation,520,622,814,567,0.0005172424816109907,0.0003280989573634984,0.00023323543097580847,6,9,/wiki/Normal-Approximation
25,Copula (Mathematik),632,623,535,499,0.0006089743209464927,0.0003278281129192553,0.00014402787581827855,7,11,/wiki/Copula_(Mathematik)
1029,Stichproben-Regressionsfunktion,664,624,674,724,0.0005520259576726742,0.0003259965982325019,0.00012981752245673739,4,5,/wiki/Stichproben-Regressionsfunktion
800,Box-Jenkins-Methode,782,625,575,499,0.0005908715701513608,0.00032434544038588057,8.124261678786879e-05,7,5,/wiki/Box-Jenkins-Methode
1087,Sequentieller Likelihood-Quotienten-Test,669,626,643,567,0.0005634158650590107,0.00032434422118734194,0.00012514958903542449,6,8,/wiki/Sequentieller_Likelihood-Quotienten-Test
293,Ruslan Leontjewitsch Stratonowitsch,775,627,532,833,0.0006113376887056828,0.0003240928553880597,8.334059457436611e-05,3,6,/wiki/Ruslan_Leontjewitsch_Stratonowitsch
477,Maximum-Entropie-Methode,525,628,838,641,0.0005080072290556984,0.0003230298689093129,0.00023155455444829343,5,8,/wiki/Maximum-Entropie-Methode
170,Sicherman-Würfel,543,629,735,969,0.0005288838623732277,0.0003219987642722124,0.00021657333982077798,2,3,/wiki/Sicherman-W%C3%BCrfel
599,Baum-Welch-Algorithmus,892,630,479,641,0.0006508827816675108,0.00032080001198145174,4.3678177873193426e-05,5,3,/wiki/Baum-Welch-Algorithmus
802,Dataplore,772,631,597,969,0.0005796339382722613,0.0003199657577706838,8.41864760325082e-05,2,2,/wiki/Dataplore
367,Lebesgue-Zerlegung (Funktionen),541,632,700,567,0.0005402103147207475,0.00031978886096810345,0.00021929543925447838,6,16,/wiki/Lebesgue-Zerlegung_(Funktionen)
1098,Zweistichprobenproblem,559,633,860,833,0.0005032090044574465,0.0003191993789090767,0.00020095539419420986,3,7,/wiki/Zweistichprobenproblem
1108,Galton-Watson-Prozess,711,634,624,449,0.000571395891161223,0.0003188217786495329,0.00010766158713770861,8,10,/wiki/Galton-Watson-Prozess
955,Positive Variation,479,635,950,833,0.0004791612148706218,0.00031825089647858344,0.0002997249228731652,3,6,/wiki/Positive_Variation
954,Negative Variation,479,635,950,833,0.0004791612148706218,0.00031825089647858344,0.0002997249228731652,3,6,/wiki/Negative_Variation
